id,name,parameter.id,parameter.name,parameter.units,parameter.displayName,datetimeFirst.utc,datetimeFirst.local,datetimeLast.utc,datetimeLast.local,coverage.expectedCount,coverage.expectedInterval,coverage.observedCount,coverage.observedInterval,coverage.percentComplete,coverage.percentCoverage,coverage.datetimeFrom.utc,coverage.datetimeFrom.local,coverage.datetimeTo.utc,coverage.datetimeTo.local,latest.datetime.utc,latest.datetime.local,latest.value,latest.coordinates.latitude,latest.coordinates.longitude,summary.min,summary.q02,summary.q25,summary.median,summary.q75,summary.q98,summary.max,summary.avg,summary.sd
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-14T00:00:00Z,2025-06-14T02:00:00+02:00,1,01:00:00,2979,2979:00:00,297900.0,297900.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-14T00:00:00Z,2025-06-14T02:00:00+02:00,2025-06-14 00:00:00+00:00,2025-06-14 02:00:00+02:00,380.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-14T16:00:00Z,2025-06-14T18:00:00+02:00,1,01:00:00,2980,2980:00:00,298000.0,298000.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-14T16:00:00Z,2025-06-14T18:00:00+02:00,2025-06-14 16:00:00+00:00,2025-06-14 18:00:00+02:00,430.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-19T05:00:00Z,2025-06-19T07:00:00+02:00,1,01:00:00,2988,2988:00:00,298800.0,298800.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-19T05:00:00Z,2025-06-19T07:00:00+02:00,2025-06-19 05:00:00+00:00,2025-06-19 07:00:00+02:00,440.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-19T07:00:00Z,2025-06-19T09:00:00+02:00,1,01:00:00,2990,2990:00:00,299000.0,299000.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-19T07:00:00Z,2025-06-19T09:00:00+02:00,2025-06-19 07:00:00+00:00,2025-06-19 09:00:00+02:00,470.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-21T05:00:00Z,2025-06-21T07:00:00+02:00,1,01:00:00,2994,2994:00:00,299400.0,299400.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-21T05:00:00Z,2025-06-21T07:00:00+02:00,2025-06-21 05:00:00+00:00,2025-06-21 07:00:00+02:00,390.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-22T05:00:00Z,2025-06-22T07:00:00+02:00,1,01:00:00,3016,3016:00:00,301600.0,301600.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-22T05:00:00Z,2025-06-22T07:00:00+02:00,2025-06-22 05:00:00+00:00,2025-06-22 07:00:00+02:00,400.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-23T06:00:00Z,2025-06-23T08:00:00+02:00,1,01:00:00,3039,3039:00:00,303900.0,303900.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-23T06:00:00Z,2025-06-23T08:00:00+02:00,2025-06-23 06:00:00+00:00,2025-06-23 08:00:00+02:00,410.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-24T03:00:00Z,2025-06-24T05:00:00+02:00,1,01:00:00,3056,3056:00:00,305600.0,305600.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-24T03:00:00Z,2025-06-24T05:00:00+02:00,2025-06-24 03:00:00+00:00,2025-06-24 05:00:00+02:00,440.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-25T06:00:00Z,2025-06-25T08:00:00+02:00,1,01:00:00,3076,3076:00:00,307600.0,307600.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-25T06:00:00Z,2025-06-25T08:00:00+02:00,2025-06-25 06:00:00+00:00,2025-06-25 08:00:00+02:00,380.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-26T06:00:00Z,2025-06-26T08:00:00+02:00,1,01:00:00,3098,3098:00:00,309800.0,309800.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-26T06:00:00Z,2025-06-26T08:00:00+02:00,2025-06-26 06:00:00+00:00,2025-06-26 08:00:00+02:00,360.0,42.46400000020954,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-27T06:00:00Z,2025-06-27T08:00:00+02:00,1,01:00:00,3120,3120:00:00,312000.0,312000.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-27T06:00:00Z,2025-06-27T08:00:00+02:00,2025-06-27 06:00:00+00:00,2025-06-27 08:00:00+02:00,360.0,42.46400000020954,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-28T05:00:00Z,2025-06-28T07:00:00+02:00,1,01:00:00,3139,3139:00:00,313900.0,313900.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-28T05:00:00Z,2025-06-28T07:00:00+02:00,2025-06-28 05:00:00+00:00,2025-06-28 07:00:00+02:00,400.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-29T06:00:00Z,2025-06-29T08:00:00+02:00,1,01:00:00,3162,3162:00:00,316200.0,316200.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-29T06:00:00Z,2025-06-29T08:00:00+02:00,2025-06-29 06:00:00+00:00,2025-06-29 08:00:00+02:00,390.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-30T06:00:00Z,2025-06-30T08:00:00+02:00,1,01:00:00,3184,3184:00:00,318400.0,318400.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-06-30T06:00:00Z,2025-06-30T08:00:00+02:00,2025-06-30 06:00:00+00:00,2025-06-30 08:00:00+02:00,390.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-01T05:00:00Z,2025-07-01T07:00:00+02:00,1,01:00:00,3204,3204:00:00,320400.0,320400.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-01T05:00:00Z,2025-07-01T07:00:00+02:00,2025-07-01 05:00:00+00:00,2025-07-01 07:00:00+02:00,410.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-02T05:00:00Z,2025-07-02T07:00:00+02:00,1,01:00:00,3224,3224:00:00,322400.0,322400.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-02T05:00:00Z,2025-07-02T07:00:00+02:00,2025-07-02 05:00:00+00:00,2025-07-02 07:00:00+02:00,850.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-03T05:00:00Z,2025-07-03T07:00:00+02:00,1,01:00:00,3244,3244:00:00,324400.0,324400.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-03T05:00:00Z,2025-07-03T07:00:00+02:00,2025-07-03 05:00:00+00:00,2025-07-03 07:00:00+02:00,390.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-04T05:00:00Z,2025-07-04T07:00:00+02:00,1,01:00:00,3264,3264:00:00,326400.0,326400.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-04T05:00:00Z,2025-07-04T07:00:00+02:00,2025-07-04 05:00:00+00:00,2025-07-04 07:00:00+02:00,410.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-05T05:00:00Z,2025-07-05T07:00:00+02:00,1,01:00:00,3282,3282:00:00,328200.0,328200.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-05T05:00:00Z,2025-07-05T07:00:00+02:00,2025-07-05 05:00:00+00:00,2025-07-05 07:00:00+02:00,450.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-06T05:00:00Z,2025-07-06T07:00:00+02:00,1,01:00:00,3303,3303:00:00,330300.0,330300.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-06T05:00:00Z,2025-07-06T07:00:00+02:00,2025-07-06 05:00:00+00:00,2025-07-06 07:00:00+02:00,430.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-07T05:00:00Z,2025-07-07T07:00:00+02:00,1,01:00:00,3324,3324:00:00,332400.0,332400.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-07T05:00:00Z,2025-07-07T07:00:00+02:00,2025-07-07 05:00:00+00:00,2025-07-07 07:00:00+02:00,450.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-08T05:00:00Z,2025-07-08T07:00:00+02:00,1,01:00:00,3343,3343:00:00,334300.0,334300.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-08T05:00:00Z,2025-07-08T07:00:00+02:00,2025-07-08 05:00:00+00:00,2025-07-08 07:00:00+02:00,390.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
7773515,co µg/m³,4,co,µg/m³,CO mass,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-09T05:00:00Z,2025-07-09T07:00:00+02:00,1,01:00:00,3363,3363:00:00,336300.0,336300.0,2024-01-28T23:00:00Z,2024-01-29T00:00:00+01:00,2025-07-09T05:00:00Z,2025-07-09T07:00:00+02:00,2025-07-09 05:00:00+00:00,2025-07-09 07:00:00+02:00,320.0,42.46400000020953,-2.4279999995861625,120.0,,,,,,1400.0,681.1764705882352,
